000000006 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.77376E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.44549E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000009 -0.10000E+04 -0.20000E+04 -0.30000E+04  0.54994E+00 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.42432E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.65104E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000011 -0.10000E+04 -0.20000E+04 -0.30000E+04  0.35360E+00 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000013 -0.10000E+04 -0.20000E+04  0.67150E+01  0.30337E+01 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.16130E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.57408E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000014  0.45344E+01  0.74880E+01  0.22616E+01  0.42896E+01 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000021 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
02  0.20930E+01  0.35112E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.58032E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.26495E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.74880E+00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000026 -0.10000E+04 -0.20000E+04  0.57114E+01  0.68848E+01 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000030 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.14352E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.33855E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.10970E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000053 -0.10000E+04 -0.20000E+04  0.72176E+01 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000065 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.53593E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.49601E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000070 -0.10000E+04 -0.20000E+04 -0.30000E+04  0.30961E+01 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000081 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.18344E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.22802E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000093 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.43888E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.20176E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000098 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
01  0.74256E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
02  0.40187E+01  0.47632E+01 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000101 -0.10000E+04 -0.20000E+04 -0.30000E+04 -0.40000E+04 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
01  0.62400E-01 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
000000107 -0.10000E+04 -0.20000E+04  0.41772E+01  0.79040E+00 000001 0000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
00 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02 -0.99000E+02
